Month,Airline,Port_Country,Passengers_In,Freight_In_(tonnes),Mail_In_(tonnes),Passengers_Out,Freight_Out_(tonnes),Mail_Out_(tonnes),Year,Month_num
May-88,Alitalia,Italy,1048,287.28,0,2022,84.557,0,1988,5
May-88,Alitalia,Singapore,596,33.749,0,773,180.283,0,1988,5
May-88,All Nippon Airways,Japan,2039,77.579,0,2387,324.027,0,1988,5
May-88,British Airways,Bahrain,15,0.5,0,158,11.2,0,1988,5
May-88,British Airways,New Zealand,1758,47.1,0,953,19.9,0,1988,5
May-88,British Airways,Singapore,2363,37.6,0,2417,171.4,0,1988,5
May-88,British Airways,Thailand,838,42.9,0,770,53.2,0,1988,5
May-88,British Airways,UK,4574,285.6,0,8365,229.5,0,1988,5
May-88,British Airways,United Arab Emirates,190,1.2,0,428,131.9,0,1988,5
May-88,Canadian Airlines Intl,Canada,868,57.91,0,1008,88.015,0,1988,5
May-88,Canadian Airlines Intl,Fiji,172,6.957,0,0,0,0,1988,5
May-88,Canadian Airlines Intl,USA,520,0.028,0,841,38.937,0,1988,5
May-88,Cathay Pacific Airways,Hong Kong,11096,274.148,0,11341,768.9,0,1988,5
May-88,Continental Airlines,New Zealand,8223,91.523,0,8302,635.058,0,1988,5
May-88,Continental Airlines,Tahiti,182,2.152,0,185,0.872,0,1988,5
May-88,Continental Airlines,USA,6471,585.754,0,9540,445.685,0,1988,5
May-88,Cook Islands International,Cook Islands,95,0.111,0,123,1.225,0,1988,5
May-88,Flying Tiger Line,USA,0,966.141,0,0,0,0,1988,5
May-88,Garuda Indonesia,Indonesia,8126,249.376,0,9918,247.923,0,1988,5
May-88,Hawaiian Airlines,American Samoa,456,2.24,0,582,8.669,0,1988,5
May-88,Japan Airlines,Japan,8436,502.011,0,9678,570.803,0,1988,5
May-88,KLM Royal Dutch Airlines,Netherlands,563,28.166,0,927,2.522,0,1988,5
May-88,KLM Royal Dutch Airlines,Singapore,0,0,0,0,0.275,0,1988,5
May-88,KLM Royal Dutch Airlines,United Arab Emirates,46,0,0,34,33.766,0,1988,5
May-88,Lauda Air,Austria,195,5.814,0,177,3.351,0,1988,5
May-88,Lufthansa German Airlines,Germany,1347,254.871,0,2396,240.973,0,1988,5
May-88,Lufthansa German Airlines,Malaysia,132,0.003,0,84,15.044,0,1988,5
May-88,Lufthansa German Airlines,Thailand,118,3.399,0,81,1.037,0,1988,5
May-88,Lufthansa German Airlines,United Arab Emirates,17,0.083,0,22,57.224,0,1988,5
May-88,Malaysia Airlines,Malaysia,5902,247.78,0,6927,293.161,0,1988,5
May-88,Merpati Nusantara Airlines,Indonesia,235,0.233,0,263,0.001,0,1988,5
May-88,Olympic Airways,Greece,1214,15.075,0,2806,8.382,0,1988,5
May-88,Olympic Airways,Singapore,166,0,0,203,0,0,1988,5
May-88,Philippine Airlines,Philippines,3876,132.353,0,4031,182.337,0,1988,5
May-88,Polynesian Airlines,Western Samoa,216,0.673,0,221,1.804,0,1988,5
May-88,Qantas Airways,Bahrain,229,1.09,0.479,171,60.238,2.904,1988,5
May-88,Qantas Airways,Canada,943,46.931,3.336,1323,2.226,5.814,1988,5
May-88,Qantas Airways,Fiji,2094,13.47,0.451,2578,61.519,1.512,1988,5
May-88,Qantas Airways,Germany,898,364.789,11.822,1717,37.338,28.894,1988,5
May-88,Qantas Airways,Greece,846,5.625,0.032,1573,3.254,2.444,1988,5
May-88,Qantas Airways,Hong Kong,8414,370.097,1.483,8519,330.179,14.206,1988,5
May-88,Qantas Airways,India,624,22.385,0.017,283,2.522,1.478,1988,5
May-88,Qantas Airways,Indonesia,4972,77.489,0.869,5633,15.265,1.551,1988,5
May-88,Qantas Airways,Italy,899,63.129,1.031,1533,42.029,3.206,1988,5
May-88,Qantas Airways,Japan,11943,382.478,24.782,14799,629.325,35.833,1988,5
May-88,Qantas Airways,Malaysia,588,28.895,0,656,10.308,1.792,1988,5
May-88,Qantas Airways,Netherlands,168,6.36,0.026,291,1.232,1.206,1988,5
May-88,Qantas Airways,New Caledonia,830,13.931,0.65,586,98.073,2.08,1988,5
May-88,Qantas Airways,New Zealand,35091,989.708,2.495,34476,1219.573,103.45,1988,5
May-88,Qantas Airways,Papua New Guinea,1469,9.375,4.368,2032,112.115,20.676,1988,5
May-88,Qantas Airways,Philippines,1705,64.615,0.272,1364,32.038,2.195,1988,5
May-88,Qantas Airways,Singapore,16337,366.205,8.01,17175,673.725,10.278,1988,5
May-88,Qantas Airways,Solomon Islands,184,0,0,322,0,0,1988,5
May-88,Qantas Airways,Tahiti,1102,1.065,0.253,1073,113.885,1.562,1988,5
May-88,Qantas Airways,Thailand,2816,78.708,4.557,3050,14.749,3.856,1988,5
May-88,Qantas Airways,UK,6760,374.876,20.194,11572,213.133,76.571,1988,5
May-88,Qantas Airways,USA,13202,671.907,3.415,17630,572.203,57.606,1988,5
May-88,Qantas Airways,Vanuatu,469,0.694,0.31,457,7.822,1.452,1988,5
May-88,Qantas Airways,Zimbabwe,1030,39.509,0.009,1406,35.553,1.181,1988,5
May-88,Royal Brunei Airlines,Brunei,429,0.932,0,534,9.385,0,1988,5
May-88,Singapore Airlines,Singapore,17047,1060.077,0,22156,1196.165,0,1988,5
May-88,Solomon Airlines,Solomon Islands,384,3.416,0.703,272,16.726,1.5,1988,5
May-88,Thai Airways International,Thailand,4065,264.417,0,6239,195.611,0,1988,5
May-88,Union de Transports Aeriens,Bahrain,0,0,0,1,5.464,0,1988,5
May-88,Union de Transports Aeriens,France,225,3.176,0,140,52.759,0,1988,5
May-88,Union de Transports Aeriens,Indonesia,249,0,0,205,2.835,0,1988,5
May-88,Union de Transports Aeriens,New Caledonia,441,16.051,0,468,44.432,0,1988,5
May-88,Union de Transports Aeriens,Tahiti,161,6.109,0,145,40.801,0,1988,5
May-88,United Airlines,New Zealand,4150,49.929,0,3426,106.207,0,1988,5
May-88,United Airlines,USA,6269,81.626,0,8844,263.114,0,1988,5
May-88,Yugoslav Airlines,United Arab Emirates,0,0,0,19,66.565,0,1988,5
May-88,Yugoslav Airlines,Yugoslavia,1371,108.888,0,2415,21.663,0,1988,5
Jun-88,Air Caledonie,New Caledonia,649,0.143,0,974,1.344,0,1988,6
Jun-88,Air China,China,635,12.644,0,441,18.054,0,1988,6
Jun-88,Air India,India,1255,86.866,0,1772,27.598,0,1988,6
Jun-88,Air India,Singapore,490,32.436,0,511,4.965,0,1988,6
Jun-88,Air Nauru,Nauru,0,0,0,0,0,0,1988,6
Jun-88,Air New Zealand,New Zealand,36971,1442.708,0,33081,1585.071,0,1988,6
Jun-88,Air Niugini,Papua New Guinea,2956,22.343,0,2842,129.704,0,1988,6
Jun-88,Air Pacific,Fiji,3655,127.311,0,4411,170.538,0,1988,6
Jun-88,Air Pacific,Vanuatu,78,1.032,0,116,4.775,0,1988,6
Jun-88,Air Vanuatu,Vanuatu,242,0.647,0,255,6.74,0,1988,6
Jun-88,Alitalia,India,104,2.193,0,145,0.416,0,1988,6
Jun-88,Alitalia,Italy,1221,195.198,0,2014,48.802,0,1988,6
Jun-88,Alitalia,Singapore,650,49.331,0,1064,106.447,0,1988,6
Jun-88,All Nippon Airways,Japan,2413,77.499,0,2341,156.352,0,1988,6
Jun-88,British Airways,Bahrain,74,0.8,0,154,11.1,0,1988,6
Jun-88,British Airways,New Zealand,1408,25.2,0,1177,14.3,0,1988,6
Jun-88,British Airways,Singapore,2487,50.4,0,2776,151.1,0,1988,6
Jun-88,British Airways,Thailand,750,47.8,0,577,42.6,0,1988,6
Jun-88,British Airways,UK,6270,310.2,0,7712,204,0,1988,6
Jun-88,British Airways,United Arab Emirates,367,1.4,0,420,94.4,0,1988,6
Jun-88,Canadian Airlines Intl,Canada,760,43.221,0,631,69.229,0,1988,6
Jun-88,Canadian Airlines Intl,Fiji,121,6.601,0,200,16.023,0,1988,6
Jun-88,Canadian Airlines Intl,USA,367,7.329,0,638,21.324,0,1988,6
Jun-88,Cathay Pacific Airways,Hong Kong,11074,275.923,0,11003,713.993,0,1988,6
Jun-88,Continental Airlines,New Zealand,7351,49.418,0,5540,617.939,0,1988,6
Jun-88,Continental Airlines,Tahiti,142,2.412,0,211,0.217,0,1988,6
Jun-88,Continental Airlines,USA,8858,548.031,0,10823,419.612,0,1988,6
Jun-88,Cook Islands International,Cook Islands,155,0.062,0,211,1.447,0,1988,6
Jun-88,Flying Tiger Line,USA,0,954.707,0,0,0,0,1988,6
Jun-88,Garuda Indonesia,Indonesia,8656,256.908,0,8809,195.199,0,1988,6
Jun-88,Hawaiian Airlines,American Samoa,444,0.2,0,541,6.024,0,1988,6
Jun-88,Japan Airlines,Japan,8977,315.574,0,9387,511.141,0,1988,6
Jun-88,KLM Royal Dutch Airlines,Netherlands,760,18.39,0,1037,9.831,0,1988,6
Jun-88,KLM Royal Dutch Airlines,Singapore,0,0,0,0,5.835,0,1988,6
Jun-88,KLM Royal Dutch Airlines,United Arab Emirates,61,0,0,32,17.882,0,1988,6
Jun-88,Lauda Air,Austria,140,21.493,0,432,6.76,0,1988,6
Jun-88,Lufthansa German Airlines,Germany,1746,302.205,0,2484,239.326,0,1988,6
Jun-88,Lufthansa German Airlines,Malaysia,107,0.009,0,169,10.829,0,1988,6
Jun-88,Lufthansa German Airlines,Thailand,106,7.01,0,65,3.92,0,1988,6
Jun-88,Lufthansa German Airlines,United Arab Emirates,4,5.369,0,28,77.22,0,1988,6
Jun-88,Malaysia Airlines,Malaysia,6021,289.554,0,7751,302.944,0,1988,6
Jun-88,Merpati Nusantara Airlines,Indonesia,302,0,0,486,0,0,1988,6
Jun-88,Olympic Airways,Greece,1741,37.485,0,3210,10.372,0,1988,6
Jun-88,Olympic Airways,Singapore,130,0,0,183,0,0,1988,6
Jun-88,Philippine Airlines,Philippines,3607,173.706,0,3962,141.073,0,1988,6
Jun-88,Polynesian Airlines,Western Samoa,242,1.088,0,309,1.549,0,1988,6
Jun-88,Qantas Airways,Bahrain,263,0.747,0.367,115,20.323,3.082,1988,6
Jun-88,Qantas Airways,Canada,1367,66.988,3.767,1733,12.685,6.945,1988,6
Jun-88,Qantas Airways,Fiji,2638,17.152,0.38,3741,50.67,1.887,1988,6
Jun-88,Qantas Airways,Germany,1338,384.016,12.669,1488,59.016,26.036,1988,6
Jun-88,Qantas Airways,Greece,1151,5.032,0.035,1550,4.678,2.438,1988,6
Jun-88,Qantas Airways,Hong Kong,8284,386.023,3.822,7274,297.69,13.429,1988,6
Jun-88,Qantas Airways,India,315,28.941,0,378,5.68,1.695,1988,6
Jun-88,Qantas Airways,Indonesia,5334,95.445,1.079,5624,33.287,1.706,1988,6
Jun-88,Qantas Airways,Italy,1409,45.748,1.096,1669,22.971,3.076,1988,6
Jun-88,Qantas Airways,Japan,13514,470.599,25.97,14113,677.317,32.72,1988,6
Jun-88,Qantas Airways,Malaysia,489,28.339,0,640,15.164,1.937,1988,6
Jun-88,Qantas Airways,Netherlands,228,6.973,0.018,319,2.063,1.481,1988,6
Jun-88,Qantas Airways,New Caledonia,577,19.305,0.747,806,96.684,1.984,1988,6
Jun-88,Qantas Airways,New Zealand,33647,938.517,2.159,30051,1234.112,92.899,1988,6
Jun-88,Qantas Airways,Papua New Guinea,2533,12.645,3.793,2707,98.811,19.518,1988,6
Jun-88,Qantas Airways,Philippines,1267,51.256,0.218,1148,58.046,1.573,1988,6
Jun-88,Qantas Airways,Singapore,18045,421.925,7.244,20002,635.97,9.524,1988,6
Jun-88,Qantas Airways,Solomon Islands,406,0,0,497,0,0,1988,6
Jun-88,Qantas Airways,Tahiti,950,1.002,0.266,906,120.917,1.555,1988,6
Jun-88,Qantas Airways,Thailand,2475,86.765,6.174,2819,19.707,4.253,1988,6
Jun-88,Qantas Airways,UK,8345,379.241,22.392,10717,135.234,71.086,1988,6
Jun-88,Qantas Airways,USA,18359,726.289,3.024,16410,524.12,59.801,1988,6
Jun-88,Qantas Airways,Vanuatu,336,1.135,0.186,396,5.52,0.703,1988,6
Jun-88,Qantas Airways,Zimbabwe,1187,30.316,0,1308,35.432,1.446,1988,6
Jun-88,Royal Brunei Airlines,Brunei,351,0.52,0,648,13.342,0,1988,6
Jun-88,Singapore Airlines,Singapore,17829,1160.487,0,21618,1079.321,0,1988,6
Jun-88,Solomon Airlines,Solomon Islands,533,5.024,0.783,408,20.01,2.414,1988,6
Jun-88,Thai Airways International,Thailand,5134,331.978,0,7087,187.201,0,1988,6
Jun-88,Union de Transports Aeriens,Bahrain,0,0,0,1,3.621,0,1988,6
Jun-88,Union de Transports Aeriens,France,99,6.31,0,136,36.929,0,1988,6
Jun-88,Union de Transports Aeriens,Indonesia,154,0,0,154,1.299,0,1988,6
Jun-88,Union de Transports Aeriens,New Caledonia,319,9.374,0,483,36.539,0,1988,6
Jun-88,Union de Transports Aeriens,Tahiti,133,5.477,0,201,19.061,0,1988,6
Jun-88,United Airlines,New Zealand,3522,70.786,0,2938,101.246,0,1988,6
Jun-88,United Airlines,USA,8594,96.509,0,8579,219.212,0,1988,6
Jun-88,Yugoslav Airlines,United Arab Emirates,0,0,0,4,63.781,0,1988,6
Jun-88,Yugoslav Airlines,Yugoslavia,1752,112.214,0,2409,19.368,0,1988,6
Jul-88,Air Caledonie,New Caledonia,1281,0.899,0,993,0.676,0,1988,7
Jul-88,Air China,China,1309,13.286,0,935,19.71,0,1988,7
Jul-88,Air India,India,2084,68.603,1.384,1738,16.277,0,1988,7
Jul-88,Air India,Singapore,644,47.876,0,666,1.462,0,1988,7
Jul-88,Air Nauru,Nauru,0,0,0,0,0,0,1988,7
Jul-88,Air New Zealand,New Zealand,43708,1468.499,31.871,40430,1537.157,41.139,1988,7
Jul-88,Air Niugini,Papua New Guinea,3637,35.903,4.259,3288,141.772,14.142,1988,7
Jul-88,Air Pacific,Fiji,6273,118.431,2.228,5036,161.123,5.981,1988,7
Jul-88,Air Pacific,Vanuatu,157,1.923,0.084,140,7.773,0.061,1988,7
Jul-88,Air Vanuatu,Vanuatu,446,1.071,0,397,8.95,0,1988,7
Jul-88,Alitalia,India,159,3.256,0,73,0.714,0.522,1988,7
Jul-88,Alitalia,Italy,2400,92.053,6.102,2271,34.441,0.651,1988,7
Jul-88,Alitalia,Singapore,935,20.414,0.779,862,94.507,0.667,1988,7
Jul-88,All Nippon Airways,Japan,2964,81.824,5.261,2475,120.185,0,1988,7
Jul-88,British Airways,Bahrain,96,0.9,0,130,9.3,0,1988,7
Jul-88,British Airways,New Zealand,1893,59.9,1.2,1327,26.6,1.6,1988,7
Jul-88,British Airways,Singapore,3393,63.9,2.5,2801,199.1,0.4,1988,7
Jul-88,British Airways,Thailand,1064,46.5,0.1,821,69.9,0,1988,7
Jul-88,British Airways,UK,8609,290.4,113.7,7393,200.5,11.6,1988,7
Jul-88,British Airways,United Arab Emirates,325,3.9,0,435,98.5,0,1988,7
Jul-88,Canadian Airlines Intl,Canada,1287,53.762,3.19,1022,72.724,0.113,1988,7
Jul-88,Canadian Airlines Intl,Fiji,260,8.685,0.745,373,23.081,0.358,1988,7
Jul-88,Canadian Airlines Intl,USA,822,1.906,0.013,891,24.41,0.123,1988,7
Jul-88,Cathay Pacific Airways,Hong Kong,15122,334.756,16.077,11146,783.228,2.344,1988,7
Jul-88,Continental Airlines,New Zealand,8594,77.398,1.061,7481,614.352,0.318,1988,7
Jul-88,Continental Airlines,Tahiti,227,0,0,335,0,0.048,1988,7
Jul-88,Continental Airlines,USA,12097,476.751,74.571,10953,437.966,8.198,1988,7
Jul-88,Cook Islands International,Cook Islands,290,0.066,0,380,0.807,0.074,1988,7
Jul-88,Flying Tiger Line,USA,0,1192.223,29.651,0,0,0,1988,7
Jul-88,Garuda Indonesia,Indonesia,11275,363.905,5.138,10610,224.986,1.634,1988,7
Jul-88,Hawaiian Airlines,American Samoa,563,1.128,0.003,614,5.237,0.046,1988,7
Jul-88,Japan Airlines,Japan,9632,368.982,48.123,7904,365.741,2.463,1988,7
Jul-88,KLM Royal Dutch Airlines,Netherlands,1437,0.344,13.682,968,12.617,4.712,1988,7
Jul-88,KLM Royal Dutch Airlines,United Arab Emirates,68,0,0.087,56,21.247,0.038,1988,7
Jul-88,Lauda Air,Austria,531,21.658,0,650,4.075,0,1988,7
Jul-88,Lufthansa German Airlines,Germany,2748,321.817,19.866,2296,196.656,6.207,1988,7
Jul-88,Lufthansa German Airlines,Malaysia,364,0.507,0,161,10.148,0.092,1988,7
Jul-88,Lufthansa German Airlines,Thailand,171,11.386,0,99,7.915,0,1988,7
Jul-88,Lufthansa German Airlines,United Arab Emirates,32,0.006,0,33,76.925,0.081,1988,7
Jul-88,Malaysia Airlines,Malaysia,8270,350.256,24.127,7282,412.173,1.499,1988,7
Jul-88,Merpati Nusantara Airlines,Indonesia,412,0.074,0,536,0.453,0,1988,7
Jul-88,Olympic Airways,Greece,2868,35.181,10.271,3046,6.937,0.044,1988,7
Jul-88,Olympic Airways,Singapore,369,0,0,165,0,0,1988,7
Jul-88,Philippine Airlines,Philippines,4006,175.219,4.077,3546,144.845,1.929,1988,7
Jul-88,Polynesian Airlines,Western Samoa,286,0.852,0.181,232,0.628,0.113,1988,7
Jul-88,Qantas Airways,Bahrain,143,0.886,0.508,136,27.306,2.536,1988,7
Jul-88,Qantas Airways,Canada,1989,67.499,3.57,1730,8.431,5.952,1988,7
Jul-88,Qantas Airways,Fiji,4283,23.407,0.758,4016,36.58,2.167,1988,7
Jul-88,Qantas Airways,Germany,2331,423.265,12.571,1413,45.5,24.353,1988,7
Jul-88,Qantas Airways,Greece,823,2.969,0.033,1229,5.049,2.401,1988,7
Jul-88,Qantas Airways,Hong Kong,12902,432.967,2.228,7982,322.089,12.329,1988,7
Jul-88,Qantas Airways,India,191,33.696,0,338,14.15,1.664,1988,7
Jul-88,Qantas Airways,Indonesia,6738,97.381,1.079,7071,20.814,1.747,1988,7
Jul-88,Qantas Airways,Italy,1697,53.665,0.835,1499,5.374,2.989,1988,7
Jul-88,Qantas Airways,Japan,15426,456.559,26.353,11759,646,29.289,1988,7
Jul-88,Qantas Airways,Malaysia,592,36.99,0,411,28.711,1.847,1988,7
Jul-88,Qantas Airways,Netherlands,580,13.109,0.041,188,0.656,1.066,1988,7
Jul-88,Qantas Airways,New Caledonia,831,0.938,0.681,825,54.056,2.71,1988,7
Jul-88,Qantas Airways,New Zealand,41202,942.547,2.4,38914,1348.868,100.697,1988,7
Jul-88,Qantas Airways,Papua New Guinea,2462,15.541,3.466,3237,103.368,22.957,1988,7
Jul-88,Qantas Airways,Philippines,1531,62.39,0.246,931,40.32,2.107,1988,7
Jul-88,Qantas Airways,Singapore,23029,436.192,8.227,17587,704.08,11.726,1988,7
Jul-88,Qantas Airways,Solomon Islands,419,0,0,453,0,0,1988,7
Jul-88,Qantas Airways,Tahiti,1301,1.343,0.38,1175,52.782,1.552,1988,7
Jul-88,Qantas Airways,Thailand,3562,93.762,6.057,2937,19.163,4.218,1988,7
Jul-88,Qantas Airways,UK,10778,443.164,22.068,9213,135.38,72.967,1988,7
Jul-88,Qantas Airways,USA,19490,829.261,3.272,16943,436.743,60.092,1988,7
Jul-88,Qantas Airways,Vanuatu,315,1.04,0.416,312,5.299,0.793,1988,7
Jul-88,Qantas Airways,Zimbabwe,1214,38.626,0.003,1074,24.032,1.264,1988,7
Jul-88,Royal Brunei Airlines,Brunei,555,0.063,0,578,16.342,0,1988,7
Jul-88,Singapore Airlines,Singapore,22593,1159.711,88.929,20430,1289.857,2.44,1988,7
Jul-88,Solomon Airlines,Solomon Islands,546,2.897,0.628,446,15.401,1.942,1988,7
Jul-88,Thai Airways International,Thailand,7583,321.094,13.025,7450,161.704,10.009,1988,7
Jul-88,Union de Transports Aeriens,Bahrain,11,0,0,1,1.4,0.185,1988,7
Jul-88,Union de Transports Aeriens,France,197,9.322,0,116,53.299,0.732,1988,7
Jul-88,Union de Transports Aeriens,Indonesia,65,0.174,0,221,0.616,0,1988,7
Jul-88,Union de Transports Aeriens,New Caledonia,560,12.832,0.385,768,52.307,1.305,1988,7
Jul-88,Union de Transports Aeriens,Tahiti,418,20.704,0,353,15.876,0.151,1988,7
Jul-88,United Airlines,New Zealand,4024,74.583,0,4152,108.062,0.082,1988,7
Jul-88,United Airlines,USA,10967,62.982,4.844,9178,212.61,6.937,1988,7
Jul-88,Yugoslav Airlines,United Arab Emirates,0,0,0,36,59.828,0,1988,7
Jul-88,Yugoslav Airlines,Yugoslavia,2048,119.643,3.543,2212,25.055,2.435,1988,7
Aug-88,Air Caledonie,New Caledonia,1386,0.265,0,945,0.939,0,1988,8
Aug-88,Air China,China,1134,27.758,0,1099,22.907,0,1988,8
Aug-88,Air India,India,2221,69.376,0.82,1977,21.183,0,1988,8
Aug-88,Air India,Singapore,516,52.884,0,505,12.521,0,1988,8
Aug-88,Air Nauru,Nauru,0,0,0,0,0,0,1988,8
Aug-88,Air New Zealand,New Zealand,41158,1373.096,32.014,37767,1594.703,37.425,1988,8
Aug-88,Air Niugini,Papua New Guinea,3610,39.12,4.931,2574,128.281,14.047,1988,8
Aug-88,Air Pacific,Fiji,4136,151.346,2.015,4458,134.53,6.593,1988,8
Aug-88,Air Pacific,Vanuatu,213,0.644,0.153,178,7.107,0.04,1988,8
Aug-88,Air Vanuatu,Vanuatu,388,1.512,0,308,4.669,0,1988,8
Aug-88,Alitalia,India,103,4.961,0.078,81,0.606,0.289,1988,8
Aug-88,Alitalia,Italy,2257,100.784,5.212,2515,93.055,1.234,1988,8
Aug-88,Alitalia,Singapore,669,29.307,0.398,650,59.002,0,1988,8
Aug-88,All Nippon Airways,Japan,2825,88.395,4.212,3423,101.821,0,1988,8
Aug-88,British Airways,Bahrain,152,0.2,0,140,7.5,0,1988,8
Aug-88,British Airways,New Zealand,1908,46.4,1.1,1194,37,1.8,1988,8
Aug-88,British Airways,Singapore,3275,88.2,1.6,2548,193,0.6,1988,8
Aug-88,British Airways,Thailand,885,53.9,0,761,63.5,0,1988,8
Aug-88,British Airways,UK,7133,282.3,98.8,7759,238.7,11.4,1988,8
Aug-88,British Airways,United Arab Emirates,440,5.6,0,347,130.9,0,1988,8
Aug-88,Canadian Airlines Intl,Canada,1215,56.674,2.262,1053,88.538,0.26,1988,8
Aug-88,Canadian Airlines Intl,Fiji,224,6.485,0.771,272,20.935,0,1988,8
Aug-88,Canadian Airlines Intl,USA,588,0.609,0.676,1014,34.08,0,1988,8
Aug-88,Cathay Pacific Airways,Hong Kong,12989,306.456,14.404,14105,780.003,1.735,1988,8
Aug-88,Continental Airlines,New Zealand,9519,77.778,0.703,6780,640.996,0.201,1988,8
Aug-88,Continental Airlines,Tahiti,314,0,0,325,0.354,0.028,1988,8
Aug-88,Continental Airlines,USA,10589,498.833,89.316,11346,425.904,8.98,1988,8
Aug-88,Cook Islands International,Cook Islands,177,0.07,0.003,173,0.268,0.093,1988,8
Aug-88,Flying Tiger Line,USA,0,1235.413,38.762,0,0,0,1988,8
Aug-88,Garuda Indonesia,Indonesia,9226,284.794,7.985,8616,236.604,2.09,1988,8
Aug-88,Hawaiian Airlines,American Samoa,350,0.236,0,374,7.13,0.098,1988,8
Aug-88,Japan Airlines,Japan,8553,425.469,47.673,9668,549.353,3.491,1988,8
Aug-88,KLM Royal Dutch Airlines,Netherlands,1089,3.364,3.242,1129,3.783,3.856,1988,8
Aug-88,KLM Royal Dutch Airlines,Sri Lanka,0,0,0,4,0.055,0.035,1988,8
Aug-88,KLM Royal Dutch Airlines,United Arab Emirates,85,0,0.181,96,2.003,0.033,1988,8
Aug-88,Lauda Air,Austria,455,19.435,0,686,2.425,0,1988,8
Aug-88,Lufthansa German Airlines,Germany,2559,358.75,44.594,2785,248.523,12.318,1988,8
Aug-88,Lufthansa German Airlines,Malaysia,182,0.302,0,169,19.871,0.152,1988,8
Aug-88,Lufthansa German Airlines,Thailand,166,2.289,0,132,0.258,0,1988,8
Aug-88,Lufthansa German Airlines,United Arab Emirates,75,0.339,0,70,80.298,0.161,1988,8
Aug-88,Malaysia Airlines,Malaysia,6712,369.114,19.42,6654,309.073,1.239,1988,8
Aug-88,Merpati Nusantara Airlines,Indonesia,447,0.307,0,444,0.324,0,1988,8
Aug-88,Olympic Airways,Greece,3167,41.048,35.016,2997,5.961,0.406,1988,8
Aug-88,Olympic Airways,Singapore,271,0,0,209,0,0,1988,8
Aug-88,Philippine Airlines,Philippines,4146,192.207,3.89,3743,142.644,2.581,1988,8
Aug-88,Polynesian Airlines,Western Samoa,372,0.618,0.11,243,4.632,0.249,1988,8
Aug-88,Qantas Airways,Bahrain,124,1.36,0.401,139,19.241,3.009,1988,8
Aug-88,Qantas Airways,Canada,1657,62.294,2.748,1895,2.278,6.481,1988,8
Aug-88,Qantas Airways,Fiji,3426,31.894,0.565,3711,36.333,1.361,1988,8
Aug-88,Qantas Airways,Germany,2145,371.505,11.735,2382,30.783,28.06,1988,8
Aug-88,Qantas Airways,Greece,856,2.452,0.128,1295,3.128,2.135,1988,8
Aug-88,Qantas Airways,Hong Kong,10457,463.099,2.178,11535,520.793,12.656,1988,8
Aug-88,Qantas Airways,India,243,50.262,0,251,18.035,1.556,1988,8
Aug-88,Qantas Airways,Indonesia,6773,103.126,1.092,6255,7.091,1.419,1988,8
Aug-88,Qantas Airways,Italy,2194,29.227,0.674,1701,19.159,3.025,1988,8
Aug-88,Qantas Airways,Japan,16606,535.066,27.209,20351,800.921,31.979,1988,8
Aug-88,Qantas Airways,Malaysia,539,33.261,0,650,33.196,1.566,1988,8
Aug-88,Qantas Airways,Netherlands,411,6.971,0.006,402,3.264,1.181,1988,8
Aug-88,Qantas Airways,New Caledonia,1058,0.486,0.663,710,46.652,3.361,1988,8
Aug-88,Qantas Airways,New Zealand,43635,992.735,2.356,39815,1341.675,99.731,1988,8
Aug-88,Qantas Airways,Papua New Guinea,1822,9.142,3.477,2193,97.716,18.533,1988,8
Aug-88,Qantas Airways,Philippines,1500,78.801,0.217,1119,34.22,2.272,1988,8
Aug-88,Qantas Airways,Singapore,20103,490.331,8.171,18040,659.752,12.128,1988,8
Aug-88,Qantas Airways,Solomon Islands,368,0,0,360,0,0,1988,8
Aug-88,Qantas Airways,Tahiti,1203,0.469,0.361,1464,50.3,1.32,1988,8
Aug-88,Qantas Airways,Thailand,2930,96.675,6.185,3091,19.744,4.223,1988,8
Aug-88,Qantas Airways,UK,9709,328.339,19.135,11819,105.886,72.683,1988,8
Aug-88,Qantas Airways,USA,17727,735.243,3.523,20272,449.852,59.008,1988,8
Aug-88,Qantas Airways,Vanuatu,327,0.426,0.455,417,4.622,0.598,1988,8
Aug-88,Qantas Airways,Zimbabwe,1281,34.144,0,1196,29.614,1.095,1988,8
Aug-88,Royal Brunei Airlines,Brunei,650,0.933,0,577,18.111,0,1988,8
Aug-88,Singapore Airlines,Singapore,20280,1218.067,82.614,20592,1326.003,2.604,1988,8
Aug-88,Solomon Airlines,Solomon Islands,420,3.867,0.809,302,14.593,2.467,1988,8
Aug-88,Thai Airways International,Thailand,6495,303.495,20.635,7022,172.386,9.992,1988,8
Aug-88,Union de Transports Aeriens,Bahrain,10,0,0,9,2.938,0.21,1988,8
Aug-88,Union de Transports Aeriens,France,283,11.955,0,195,26.863,0.613,1988,8
Aug-88,Union de Transports Aeriens,Indonesia,309,0,0,179,1.866,0,1988,8
Aug-88,Union de Transports Aeriens,New Caledonia,594,12.489,0.26,762,53.803,0.87,1988,8
Aug-88,Union de Transports Aeriens,Tahiti,228,9.337,0,424,4.37,0.076,1988,8
